日期,收盘,开盘,高,低,交易量,涨跌幅
2015年4月27日,1289.20,1289.20,1289.20,1289.20,0.19K,2.28%
2015年4月24日,1260.40,1260.40,1260.40,1260.40,0.05K,-1.68%
2015年4月23日,1282.00,1282.00,1282.00,1282.00,0.33K,0.57%
2015年4月22日,1274.70,1274.70,1274.70,1274.70,0.09K,-1.12%
2015年4月21日,1289.10,1289.10,1289.10,1289.10,0.03K,0.77%
2015年4月20日,1279.30,1279.30,1279.30,1279.30,0.07K,-0.68%
2015年4月17日,1288.10,1288.10,1288.10,1288.10,0.02K,0.40%
2015年4月16日,1283.00,1283.00,1283.00,1283.00,0.20K,-0.27%
2015年4月15日,1286.50,1286.50,1286.50,1286.50,0.20K,0.66%
2015年4月14日,1278.10,1278.10,1278.10,1278.10,0.55K,-0.75%
2015年4月13日,1287.80,1287.80,1287.80,1287.80,0.42K,-0.43%
2015年4月10日,1293.30,1293.30,1293.30,1293.30,0.20K,0.91%
2015年4月9日,1281.60,1281.60,1281.60,1281.60,0.52K,-0.74%
2015年4月8日,1291.10,1291.10,1291.10,1291.10,0.24K,-0.56%
2015年4月7日,1298.40,1298.40,1298.40,1298.40,0.41K,-0.54%
2015年4月6日,1305.40,1305.40,1305.40,1305.40,0.34K,1.34%
2015年4月3日,1288.20,1288.20,1288.20,1288.20,-,0.00%
2015年4月2日,1288.20,1288.20,1288.20,1288.20,1.68K,-0.46%
2015年4月1日,1294.20,1294.20,1294.20,1294.20,1.63K,1.73%
2015年3月31日,1272.20,1272.20,1272.20,1272.20,3.41K,-0.33%
2015年3月30日,1276.40,1276.40,1276.40,1276.40,37.99K,-1.20%
2015年3月27日,1291.90,1291.90,1291.90,1291.90,0.00K,-0.39%
2015年3月26日,1297.00,1297.00,1297.00,1297.00,0.07K,0.75%
2015年3月25日,1287.30,1287.30,1287.30,1287.30,0.01K,0.48%
2015年3月24日,1281.20,1281.20,1281.20,1281.20,0.41K,0.29%
2015年3月23日,1277.50,1277.50,1277.50,1277.50,0.01K,0.22%
2015年3月20日,1274.70,1274.70,1274.70,1274.70,0.05K,1.21%
2015年3月19日,1259.50,1259.50,1259.50,1259.50,0.04K,0.96%
2015年3月18日,1247.50,1247.50,1247.50,1247.50,0.11K,0.24%
2015年3月17日,1244.50,1244.50,1244.50,1244.50,0.07K,-0.38%
2015年3月16日,1249.30,1249.30,1249.30,1249.30,0.06K,0.03%
2015年3月13日,1248.90,1248.90,1248.90,1248.90,0.04K,-0.01%
2015年3月12日,1249.00,1249.00,1249.00,1249.00,0.06K,0.05%
2015年3月11日,1248.40,1248.40,1248.40,1248.40,0.07K,-0.77%
2015年3月10日,1258.10,1258.10,1258.10,1258.10,0.09K,-0.78%
2015年3月9日,1268.00,1268.00,1268.00,1268.00,0.05K,0.19%
2015年3月6日,1265.60,1265.60,1265.60,1265.60,0.17K,-2.35%
2015年3月5日,1296.10,1296.10,1296.10,1296.10,0.03K,-0.35%
2015年3月4日,1300.60,1300.60,1300.60,1300.60,0.03K,-0.28%
2015年3月3日,1304.20,1304.20,1304.20,1304.20,0.05K,-0.12%
2015年3月2日,1305.80,1305.80,1305.80,1305.80,0.12K,-0.27%
2015年2月27日,1309.40,1309.40,1309.40,1309.40,0.20K,0.25%
2015年2月26日,1306.10,1306.10,1306.10,1306.10,0.56K,0.78%
2015年2月25日,1296.00,1296.00,1296.00,1296.00,0.02K,0.22%
2015年2月24日,1293.10,1293.10,1293.10,1293.10,0.15K,-0.43%
2015年2月23日,1298.70,1298.70,1298.70,1298.70,0.27K,-0.35%
2015年2月20日,1303.20,1303.20,1303.20,1303.20,0.05K,-0.28%
2015年2月19日,1306.90,1306.90,1306.90,1306.90,0.07K,0.41%
2015年2月18日,1301.50,1301.50,1301.50,1301.50,0.15K,-0.64%
2015年2月17日,1309.90,1323.30,1323.30,1323.30,0.00K,6.35%
2015年2月16日,1231.70,1228.70,1236.40,1228.50,-,0.24%
2015年2月15日,1228.80,1228.20,1229.30,1227.80,-,-7.27%
2015年2月13日,1325.20,1325.20,1325.20,1325.20,0.07K,0.49%
2015年2月12日,1318.70,1318.70,1318.70,1318.70,0.10K,-0.04%
2015年2月11日,1319.20,1319.20,1319.20,1319.20,0.10K,-0.90%
2015年2月10日,1331.20,1331.20,1331.20,1331.20,0.23K,-0.65%
2015年2月9日,1339.90,1339.90,1339.90,1339.90,0.32K,0.55%
2015年2月6日,1332.60,1332.60,1332.60,1332.60,0.43K,-1.65%
2015年2月5日,1354.90,1354.90,1354.90,1354.90,0.13K,-1.35%
2015年2月4日,1373.40,1367.00,1367.00,1367.00,0.00K,0.45%
2015年2月3日,1367.30,1367.30,1367.30,1367.30,2.38K,-1.09%
2015年2月2日,1382.40,1382.40,1382.40,1382.40,1.65K,-0.16%
2015年1月30日,1384.60,1384.60,1384.60,1384.60,8.63K,1.53%
2015年1月29日,1363.80,1380.20,1380.20,1380.20,0.00K,-2.74%
2015年1月28日,1402.20,1402.20,1402.20,1402.20,0.03K,-0.88%
2015年1月27日,1414.70,1414.70,1414.70,1414.70,0.02K,0.65%
2015年1月26日,1405.60,1405.60,1405.60,1405.60,0.03K,-0.85%
2015年1月23日,1417.60,1417.60,1417.60,1417.60,0.02K,-0.53%
2015年1月22日,1425.20,1425.20,1425.20,1425.20,0.13K,0.83%
2015年1月21日,1413.40,1391.10,1391.10,1390.90,0.00K,0.07%
2015年1月20日,1412.40,1380.00,1380.00,1380.00,0.00K,10.70%
2015年1月19日,1275.90,1279.40,1279.50,1272.50,-,-0.24%
2015年1月18日,1279.00,1281.00,1281.90,1275.70,-,-8.96%
2015年1月16日,1404.90,1404.90,1404.90,1404.90,0.04K,0.87%
2015年1月15日,1392.80,1380.00,1380.00,1380.00,0.00K,2.07%
2015年1月14日,1364.50,1364.50,1364.50,1366.70,0.02K,-0.73%
2015年1月13日,1374.50,1377.40,1377.40,1377.40,0.00K,0.09%
2015年1月12日,1373.20,1357.40,1357.40,1357.40,0.00K,1.16%
2015年1月9日,1357.40,1357.40,1357.40,1357.40,0.04K,0.43%
2015年1月8日,1351.60,1351.60,1351.60,1350.00,0.09K,-0.15%
2015年1月7日,1353.60,1353.60,1353.60,1350.30,0.03K,-0.63%
2015年1月6日,1362.20,1362.20,1362.20,1362.20,0.10K,0.64%
2015年1月5日,1353.50,1340.00,1340.00,1340.00,0.00K,1.18%
2015年1月2日,1337.70,1337.70,1337.70,1337.70,0.14K,12.71%
2015年1月1日,1186.80,1184.10,1187.50,1184.10,-,-11.13%
2014年12月31日,1335.40,1335.40,1335.40,1346.70,0.09K,1.79%
2014年12月30日,1311.90,1181.40,1210.30,1181.40,0.19K,1.47%
2014年12月29日,1292.90,1186.50,1186.50,1181.30,0.06K,-1.13%
2014年12月26日,1307.70,1177.20,1194.40,1177.20,0.12K,11.10%
2014年12月25日,1177.00,1175.00,1178.90,1175.00,-,-8.45%
2014年12月24日,1285.60,1177.00,1179.30,1173.70,0.02K,-0.32%
2014年12月23日,1289.70,1179.30,1180.30,1175.00,0.23K,0.00%
2014年12月22日,1289.70,1198.00,1198.00,1172.70,0.22K,-1.22%
2014年12月19日,1305.60,1198.00,1200.80,1196.50,0.10K,0.13%
2014年12月18日,1303.90,1189.70,1207.30,1189.70,0.20K,0.12%
2014年12月17日,1302.30,1198.20,1199.60,1184.00,0.09K,0.02%
2014年12月16日,1302.00,1197.20,1222.00,1192.70,0.22K,-1.19%
2014年12月15日,1317.70,1223.10,1223.10,1198.00,0.08K,-1.18%
2014年12月12日,1333.50,1227.80,1227.80,1216.20,0.20K,-0.66%
2014年12月11日,1342.30,1226.60,1232.00,1216.20,0.26K,-0.24%
2014年12月10日,1345.50,1231.20,1234.60,1226.60,0.31K,-0.35%
2014年12月9日,1350.20,1202.00,1238.00,1202.00,0.31K,2.72%
2014年12月8日,1314.40,1190.60,1207.00,1187.20,0.18K,0.27%
2014年12月5日,1310.80,1203.10,1206.00,1186.70,0.56K,-1.01%
2014年12月4日,1324.20,1208.20,1213.00,1201.60,0.36K,-0.12%
2014年12月3日,1325.80,1198.10,1213.70,1196.10,0.44K,0.84%
2014年12月2日,1314.70,1212.30,1212.30,1191.30,1.24K,-1.34%
2014年12月1日,1332.50,1160.00,1220.40,1141.70,5.52K,3.20%
2014年11月28日,1291.20,1197.00,1198.30,1163.80,11.18K,8.61%
2014年11月27日,1188.80,1197.30,1199.30,1185.40,-,-9.56%
2014年11月26日,1314.50,1200.50,1201.00,1193.70,75.30K,-0.05%
2014年11月25日,1315.20,1197.10,1197.10,1197.10,0.00K,0.08%
2014年11月24日,1314.20,1197.70,1197.90,1196.50,0.02K,-0.13%
2014年11月21日,1315.90,1191.00,1202.40,1189.00,0.02K,0.53%
2014年11月20日,1308.90,1191.80,1191.90,1190.70,0.00K,-0.34%
2014年11月19日,1313.40,1196.50,1198.30,1190.00,0.02K,-0.16%
2014年11月18日,1315.50,1197.10,1197.10,1193.90,0.00K,0.91%
2014年11月17日,1303.70,1183.10,1186.90,1180.60,0.02K,-0.15%
2014年11月14日,1305.60,1155.20,1191.00,1148.00,0.49K,1.89%
2014年11月13日,1281.40,1163.70,1164.50,1155.00,1.05K,0.08%
2014年11月12日,1280.40,1162.50,1168.10,1157.50,0.02K,-0.37%
2014年11月11日,1285.10,1155.00,1170.50,1151.60,0.02K,0.30%
2014年11月10日,1281.30,1171.00,1171.00,1150.70,0.04K,-0.75%
2014年11月7日,1291.00,1139.90,1169.70,1132.90,0.10K,2.10%
2014年11月6日,1264.40,1141.10,1147.50,1137.90,0.14K,-0.29%
2014年11月5日,1268.10,1168.10,1168.70,1137.80,0.16K,-1.72%
2014年11月4日,1290.30,1166.90,1171.00,1165.00,0.04K,-0.32%
2014年11月3日,1294.40,1166.40,1172.30,1163.10,0.06K,-0.12%
2014年10月31日,1295.90,1199.60,1199.70,1161.40,0.26K,-2.04%
2014年10月30日,1322.90,1213.70,1214.70,1195.80,0.52K,-1.95%
2014年10月29日,1349.20,1224.30,1224.30,1224.30,-,-0.25%
2014年10月28日,1352.60,1224.90,1231.00,1224.70,0.05K,0.01%
2014年10月27日,1352.40,1230.20,1230.20,1227.30,0.28K,-0.19%
2014年10月24日,1355.00,1229.40,1232.70,1229.40,0.07K,0.21%
2014年10月23日,1352.10,1228.00,1228.00,1227.90,0.00K,-1.06%
2014年10月22日,1366.60,1244.80,1244.80,1244.30,0.00K,-0.38%
2014年10月21日,1371.80,1251.00,1251.00,1251.00,0.05K,0.55%
2014年10月20日,1364.30,1237.30,1244.00,1235.40,0.11K,0.43%
2014年10月17日,1358.50,1237.40,1237.50,1232.60,0.36K,0.07%
2014年10月16日,1357.50,1242.10,1243.00,1236.70,0.01K,-0.28%
2014年10月15日,1361.30,1243.70,1247.00,1230.90,0.25K,0.15%
2014年10月14日,1359.30,1235.90,1235.90,1235.80,0.07K,10.58%
2014年10月13日,1229.30,1229.80,1234.00,1227.00,0.10K,-9.19%
2014年10月10日,1353.70,1223.50,1223.50,1217.00,0.19K,-0.38%
2014年10月9日,1358.80,1223.90,1229.00,1223.90,0.02K,1.09%
2014年10月8日,1344.20,1210.20,1217.90,1207.00,0.01K,-1.42%
2014年10月7日,1363.60,1209.10,1210.80,1205.30,0.27K,0.21%
2014年10月6日,1360.70,1338.30,1338.30,1338.30,0.01K,1.02%
2014年10月3日,1346.90,1212.40,1212.40,1191.00,0.50K,-1.55%
2014年10月2日,1368.10,1215.30,1219.50,1210.30,0.18K,-0.15%
2014年10月1日,1370.20,1207.70,1217.80,1205.50,0.18K,0.26%
2014年9月30日,1366.70,1214.80,1218.20,1204.00,0.68K,-0.51%
2014年9月29日,1373.70,1216.30,1222.20,1214.70,6.34K,0.24%
2014年9月26日,1370.40,1214.10,1214.10,1214.10,0.00K,-0.44%
2014年9月25日,1376.40,1209.50,1216.10,1209.50,0.01K,0.11%
2014年9月24日,1374.90,1216.80,1216.80,1216.80,0.00K,-0.17%
2014年9月23日,1377.20,1221.00,1221.00,1221.00,0.01K,0.22%
2014年9月22日,1374.20,1214.90,1214.90,1212.40,0.01K,0.08%
2014年9月19日,1373.10,1218.30,1218.30,1218.30,0.00K,-0.74%
2014年9月18日,1383.40,1216.20,1220.40,1216.20,0.01K,-0.62%
2014年9月17日,1392.00,1236.20,1236.20,1221.90,0.01K,-0.07%
2014年9月16日,1393.00,1238.30,1238.30,1235.90,0.00K,0.12%
2014年9月15日,1391.30,1226.70,1235.00,1226.70,0.02K,0.25%
2014年9月12日,1387.80,1227.00,1227.00,1227.00,0.05K,-0.54%
2014年9月11日,1395.40,1237.40,1237.40,1237.40,-,-0.47%
2014年9月10日,1402.00,1256.70,1256.70,1243.50,0.10K,-0.19%
2014年9月9日,1404.60,1246.80,1246.80,1246.80,-,-0.40%
2014年9月8日,1410.20,1268.40,1268.40,1262.20,0.00K,-0.91%
2014年9月5日,1423.20,1263.20,1268.10,1263.20,0.12K,0.06%
2014年9月4日,1422.30,1268.70,1272.70,1260.30,0.29K,-0.22%
2014年9月3日,1425.50,1266.30,1271.10,1263.10,0.28K,0.46%
2014年9月2日,1419.00,1284.50,1286.40,1262.50,0.28K,10.22%
2014年9月1日,1287.40,1287.60,1290.90,1285.90,-,-0.02%
2014年8月31日,1287.70,1288.50,1289.00,1286.80,-,-10.61%
2014年8月29日,1440.60,1289.50,1289.70,1284.80,0.12K,-0.22%
2014年8月28日,1443.80,1284.50,1293.70,1284.30,0.82K,0.48%
2014年8月27日,1436.90,1281.50,1282.30,1281.50,0.04K,-0.17%
2014年8月26日,1439.30,1289.40,1289.50,1281.10,0.07K,0.43%
2014年8月25日,1433.10,1424.90,1424.90,1424.90,0.00K,-0.07%
2014年8月22日,1434.10,1276.00,1280.00,1275.00,0.12K,0.34%
2014年8月21日,1429.20,1290.00,1290.00,1272.00,0.26K,-1.37%
2014年8月20日,1449.00,1295.40,1295.80,1288.40,0.33K,0.00%
2014年8月19日,1449.00,1298.80,1301.70,1294.00,0.14K,-0.26%
2014年8月18日,1452.80,1301.40,1302.10,1295.70,0.10K,-0.45%
2014年8月15日,1459.40,1311.70,1312.80,1292.00,0.20K,-0.66%
2014年8月14日,1469.10,1311.80,1316.40,1309.70,0.32K,0.08%
2014年8月13日,1467.90,1308.80,1312.60,1305.00,0.24K,0.18%
2014年8月12日,1465.30,1306.20,1315.80,1305.80,0.44K,-0.01%
2014年8月11日,1465.50,1308.40,1309.70,1305.30,0.19K,-0.03%
2014年8月8日,1465.90,1310.80,1322.10,1308.00,0.59K,-0.10%
2014年8月7日,1467.30,1305.30,1313.20,1302.50,0.23K,0.31%
2014年8月6日,1462.70,1288.10,1309.00,1287.80,0.71K,1.65%
2014年8月5日,1439.00,1288.00,1292.70,1282.60,0.83K,-0.20%
2014年8月4日,1441.90,1294.40,1295.00,1285.90,0.92K,-0.63%
2014年8月1日,1451.10,1284.10,1296.60,1279.70,1.99K,0.67%
2014年7月31日,1441.50,1295.10,1297.30,1280.60,5.66K,-1.00%
2014年7月30日,1456.10,1298.60,1303.00,1291.00,0.00K,-0.04%
2014年7月29日,1456.70,1310.90,1310.90,1310.00,0.05K,-0.36%
2014年7月28日,1462.00,1307.40,1308.00,1304.30,0.05K,0.12%
2014年7月25日,1460.30,1294.80,1294.80,1294.80,0.01K,0.90%
2014年7月24日,1447.30,1297.50,1297.50,1297.50,0.00K,-0.89%
2014年7月23日,1460.30,1304.50,1304.50,1304.50,-,-0.09%
2014年7月22日,1461.60,1306.10,1306.10,1306.10,0.00K,-0.54%
2014年7月21日,1469.60,1311.00,1315.50,1311.00,0.02K,0.33%
2014年7月18日,1464.70,1322.70,1322.70,1306.20,0.03K,-0.50%
2014年7月17日,1472.10,1303.10,1323.80,1303.10,0.02K,1.18%
2014年7月16日,1454.90,1298.40,1303.10,1296.90,0.03K,0.25%
2014年7月15日,1451.30,1307.40,1312.10,1294.10,0.37K,-0.64%
2014年7月14日,1460.70,1332.80,1332.80,1304.70,0.10K,-2.16%
2014年7月11日,1492.90,1337.90,1339.00,1336.20,0.11K,-0.12%
2014年7月10日,1494.70,1330.50,1343.70,1328.00,0.03K,1.01%
2014年7月9日,1479.70,1324.00,1330.40,1324.00,0.02K,0.56%
2014年7月8日,1471.40,1318.40,1323.50,1316.00,0.01K,-0.04%
2014年7月7日,1472.00,1319.60,1320.30,1313.20,0.09K,11.41%
2014年7月4日,1321.30,1321.10,1324.00,1319.60,-,-10.46%
2014年7月3日,1475.60,1327.30,1327.70,1313.00,0.04K,-0.62%
2014年7月2日,1484.80,1326.80,1330.70,1326.80,0.23K,0.31%
2014年7月1日,1480.20,1326.70,1331.40,1326.20,0.05K,0.35%
2014年6月30日,1475.10,1315.30,1328.70,1311.80,0.74K,11.83%
2014年6月27日,1319.00,1317.40,1320.90,1313.30,0.63K,0.22%
2014年6月26日,1316.10,1319.60,1319.60,1312.40,0.59K,-0.46%
2014年6月25日,1322.20,1315.30,1323.40,1312.00,0.29K,0.10%
2014年6月24日,1320.90,1315.60,1325.60,1315.60,0.22K,0.22%
2014年6月23日,1318.00,1312.30,1316.90,1312.30,0.14K,0.14%
2014年6月20日,1316.20,1321.40,1321.40,1306.80,0.25K,0.19%
2014年6月19日,1313.70,1277.20,1321.00,1277.20,0.60K,3.25%
2014年6月18日,1272.40,1269.90,1272.70,1267.40,0.14K,0.06%
2014年6月17日,1271.70,1272.80,1272.80,1260.90,0.82K,-0.25%
2014年6月16日,1274.90,1279.80,1283.50,1270.80,0.33K,0.09%
2014年6月13日,1273.70,1272.50,1274.70,1271.30,0.15K,0.01%
2014年6月12日,1273.60,1260.00,1274.50,1260.00,0.13K,1.02%
2014年6月11日,1260.80,1259.90,1264.40,1259.10,0.13K,0.08%
2014年6月10日,1259.80,1252.40,1262.30,1251.00,1.01K,0.50%
2014年6月9日,1253.50,1252.70,1256.10,1251.80,0.10K,0.11%
2014年6月6日,1252.10,1253.40,1256.60,1246.30,0.38K,-0.07%
2014年6月5日,1253.00,1244.00,1256.60,1241.20,1.32K,0.72%
2014年6月4日,1244.00,1245.10,1248.80,1242.70,0.60K,-0.02%
2014年6月3日,1244.30,1244.10,1247.50,1240.50,0.65K,0.05%
2014年6月2日,1243.70,1250.00,1250.70,1240.90,0.77K,-0.15%
2014年5月30日,1245.60,1255.10,1259.60,1241.80,3.84K,-0.85%
2014年5月29日,1256.30,1258.30,1260.60,1250.90,38.05K,-0.24%
2014年5月28日,1259.30,1259.30,1259.30,1263.60,-,-0.48%
2014年5月27日,1265.40,1291.90,1291.90,1276.00,0.03K,-2.10%
2014年5月26日,1292.50,1291.60,1294.40,1291.40,-,0.06%
2014年5月25日,1291.70,1293.90,1294.20,1291.10,-,0.01%
2014年5月23日,1291.60,1293.20,1293.40,1293.20,0.00K,-0.25%
2014年5月22日,1294.90,1294.20,1295.00,1294.20,0.00K,0.54%
2014年5月21日,1288.00,1287.40,1287.40,1287.40,0.00K,-0.50%
2014年5月20日,1294.50,1290.70,1290.70,1290.10,0.01K,0.06%
2014年5月19日,1293.70,1293.70,1293.70,1293.70,0.04K,0.03%
2014年5月16日,1293.30,1293.30,1293.30,1293.30,0.01K,-0.02%
2014年5月15日,1293.50,1302.50,1302.50,1292.80,0.03K,-0.93%
2014年5月14日,1305.70,1292.80,1306.90,1292.80,0.03K,0.86%
2014年5月13日,1294.60,1295.50,1295.50,1292.00,0.02K,-0.08%
2014年5月12日,1295.60,1282.10,1295.90,1281.20,0.02K,0.64%
2014年5月9日,1287.30,1287.30,1287.30,1287.30,0.00K,-0.01%
2014年5月8日,1287.40,1291.50,1291.50,1285.50,0.07K,-0.09%
2014年5月7日,1288.60,1310.30,1312.00,1288.00,0.02K,-1.51%
2014年5月6日,1308.30,1309.40,1309.40,1306.90,0.01K,-0.05%
2014年5月5日,1309.00,1305.60,1314.20,1305.50,0.03K,0.49%
2014年5月2日,1302.60,1276.70,1302.70,1276.70,0.09K,1.52%
2014年5月1日,1283.10,1288.70,1288.70,1278.00,0.03K,-0.96%
2014年4月30日,1295.60,1296.00,1296.50,1286.60,0.18K,-0.03%
2014年4月29日,1296.00,1295.50,1300.50,1289.10,0.90K,-0.22%
2014年4月28日,1298.90,1305.40,1305.40,1293.00,0.06K,-0.14%
2014年4月25日,1300.70,1293.80,1304.60,1293.80,0.27K,0.79%
2014年4月24日,1290.50,1284.60,1297.90,1272.40,0.52K,0.49%
2014年4月23日,1284.20,1284.30,1287.70,1282.40,0.18K,0.28%
2014年4月22日,1280.60,1289.20,1291.60,1276.00,0.10K,-0.57%
2014年4月21日,1288.00,1290.00,1299.20,1283.70,0.10K,-0.42%
2014年4月17日,1293.40,1300.10,1303.00,1292.50,0.12K,-0.74%
2014年4月16日,1303.10,1302.70,1304.00,1295.00,0.18K,0.24%
2014年4月15日,1300.00,1322.70,1322.70,1291.50,0.24K,-2.05%
2014年4月14日,1327.20,1320.10,1330.00,1320.10,0.33K,0.64%
2014年4月11日,1318.70,1319.00,1322.80,1316.30,0.08K,-0.11%
2014年4月10日,1320.10,1311.80,1323.80,1311.20,0.13K,1.12%
2014年4月9日,1305.50,1309.50,1313.60,1301.10,0.19K,-0.24%
2014年4月8日,1308.70,1296.60,1314.10,1296.60,0.26K,0.82%
2014年4月7日,1298.00,1301.40,1304.00,1296.30,0.36K,-0.40%
2014年4月4日,1303.20,1285.50,1306.10,1284.40,0.98K,1.46%
2014年4月3日,1284.40,1290.80,1293.60,1282.70,0.78K,-0.47%
2014年4月2日,1290.50,1280.20,1294.10,1280.20,1.10K,0.85%
2014年4月1日,1279.60,1285.10,1287.90,1277.30,0.88K,-0.30%
2014年3月31日,1283.40,1294.30,1298.80,1282.40,4.12K,-0.80%
2014年3月28日,1293.80,1292.20,1299.40,1285.90,65.49K,-0.07%
2014年3月27日,1294.70,1294.70,1294.70,1294.70,-,-0.67%
2014年3月26日,1303.40,1315.20,1315.20,1311.80,0.00K,-0.61%
2014年3月25日,1311.40,1315.50,1315.50,1307.50,0.05K,0.02%
2014年3月24日,1311.20,1333.00,1333.00,1310.50,0.10K,-1.86%
2014年3月21日,1336.00,1339.10,1339.10,1335.00,0.00K,0.41%
2014年3月20日,1330.50,1333.70,1333.70,1325.80,0.07K,-0.81%
2014年3月19日,1341.40,1357.10,1358.00,1332.70,0.06K,-1.30%
2014年3月18日,1359.00,1359.30,1361.80,1353.40,0.04K,-1.01%
2014年3月17日,1372.90,1386.10,1391.40,1372.20,0.03K,-0.44%
2014年3月14日,1379.00,1376.10,1386.60,1369.80,0.09K,0.50%
2014年3月13日,1372.20,1366.80,1374.50,1366.50,0.02K,0.14%
2014年3月12日,1370.30,1349.10,1370.50,1348.70,0.06K,1.77%
2014年3月11日,1346.50,1340.00,1352.40,1338.10,0.05K,0.38%
2014年3月10日,1341.40,1336.00,1344.70,1330.50,0.10K,0.25%
2014年3月7日,1338.10,1349.50,1352.70,1329.20,0.10K,-1.01%
2014年3月6日,1351.70,1338.00,1351.60,1333.30,0.06K,0.86%
2014年3月5日,1340.20,1334.80,1341.00,1334.80,0.03K,0.18%
2014年3月4日,1337.80,1350.40,1350.40,1332.20,0.08K,-0.91%
2014年3月3日,1350.10,1335.90,1354.10,1332.90,0.23K,2.17%
2014年2月28日,1321.40,1329.80,1332.60,1321.10,0.24K,-0.77%
2014年2月27日,1331.60,1329.30,1335.00,1324.60,0.37K,0.26%
2014年2月26日,1328.20,1341.20,1344.00,1325.60,0.06K,-1.10%
2014年2月25日,1343.00,1336.40,1343.90,1333.10,0.29K,0.35%
2014年2月24日,1338.30,1324.30,1339.00,1321.40,0.09K,1.09%
2014年2月21日,1323.90,1320.00,1328.30,1317.40,0.17K,0.52%
2014年2月20日,1317.10,1310.70,1323.50,1309.60,0.12K,-0.27%
2014年2月19日,1320.60,1318.30,1321.60,1309.10,0.19K,-0.31%
2014年2月18日,1324.70,1322.90,1330.60,1313.90,0.37K,-0.29%
2014年2月17日,1328.50,1323.70,1332.20,1321.10,-,0.72%
2014年2月14日,1319.00,1301.70,1320.70,1301.50,0.31K,1.43%
2014年2月13日,1300.40,1293.30,1303.50,1287.50,0.88K,0.39%
2014年2月12日,1295.30,1290.50,1296.20,1285.50,0.14K,0.40%
2014年2月11日,1290.10,1274.00,1292.00,1273.80,0.56K,1.20%
2014年2月10日,1274.80,1269.60,1277.30,1265.70,0.74K,0.91%
2014年2月7日,1263.30,1258.30,1271.40,1257.90,0.44K,0.45%
2014年2月6日,1257.60,1258.00,1267.00,1253.50,0.27K,0.02%
2014年2月5日,1257.30,1254.00,1273.70,1253.10,1.62K,0.45%
2014年2月4日,1251.70,1258.40,1260.70,1247.80,1.75K,-0.69%
2014年2月3日,1260.40,1242.40,1266.30,1241.20,2.91K,1.64%
2014年1月31日,1240.10,1243.60,1254.50,1238.40,5.82K,-0.17%
2014年1月30日,1242.20,1267.00,1267.70,1237.50,45.28K,-1.58%
2014年1月29日,1262.20,1262.20,1262.20,1262.20,-,0.90%
2014年1月28日,1251.00,1257.90,1258.40,1257.90,0.02K,-1.00%
2014年1月27日,1263.60,1259.80,1264.40,1254.40,0.09K,-0.07%
2014年1月24日,1264.50,1258.30,1269.40,1258.30,0.04K,0.15%
2014年1月23日,1262.60,1235.20,1264.20,1235.20,0.04K,1.90%
2014年1月22日,1239.00,1241.70,1242.00,1240.10,0.06K,-0.27%
2014年1月21日,1242.30,1256.40,1257.50,1240.00,0.22K,-1.02%
2014年1月20日,1255.10,1255.70,1257.90,1253.10,-,0.27%
2014年1月17日,1251.70,1239.70,1254.30,1239.70,0.10K,0.94%
2014年1月16日,1240.00,1239.30,1242.80,1238.70,0.05K,0.15%
2014年1月15日,1238.10,1243.10,1243.20,1238.20,0.07K,-0.57%
2014年1月14日,1245.20,1251.00,1251.30,1242.00,0.04K,-0.46%
2014年1月13日,1250.90,1250.60,1252.70,1245.50,0.05K,0.34%
2014年1月10日,1246.70,1235.00,1246.80,1234.00,0.06K,1.42%
2014年1月9日,1229.30,1225.80,1229.00,1225.80,0.01K,0.33%
2014年1月8日,1225.30,1227.50,1227.50,1218.60,0.19K,-0.33%
2014年1月7日,1229.40,1239.30,1242.40,1226.00,0.07K,-0.68%
2014年1月6日,1237.80,1232.80,1247.00,1221.90,0.13K,-0.05%
2014年1月3日,1238.40,1221.70,1239.00,1221.70,0.14K,1.09%
2014年1月2日,1225.00,1204.30,1227.30,1204.30,0.21K,1.63%
2014年1月1日,1205.40,1203.60,1205.40,1202.80,-,0.29%
2013年12月31日,1201.90,1196.40,1212.40,1182.00,0.12K,-0.10%
2013年12月30日,1203.10,1215.00,1215.50,1194.40,0.35K,-1.07%
2013年12月27日,1216.10,1213.40,1218.50,1212.90,0.28K,0.16%
2013年12月26日,1214.10,1207.10,1215.90,1207.10,0.14K,0.75%
2013年12月24日,1205.10,1199.80,1205.60,1197.70,0.18K,0.56%
2013年12月23日,1198.40,1205.20,1205.20,1195.90,0.12K,-0.56%
2013年12月20日,1205.10,1190.90,1207.80,1190.90,0.20K,0.85%
2013年12月19日,1195.00,1226.60,1226.60,1188.70,0.12K,-3.32%
2013年12月18日,1236.10,1231.50,1245.10,1217.00,0.11K,0.40%
2013年12月17日,1231.20,1237.00,1240.40,1231.30,0.02K,-1.15%
2013年12月16日,1245.50,1238.40,1250.60,1228.90,0.24K,0.79%
2013年12月13日,1235.70,1226.70,1239.00,1222.20,0.45K,0.79%
2013年12月12日,1226.00,1253.50,1255.40,1225.90,0.61K,-2.58%
2013年12月11日,1258.50,1261.90,1261.90,1252.10,0.15K,-0.31%
2013年12月10日,1262.40,1239.00,1267.00,1239.00,0.88K,2.19%
2013年12月9日,1235.30,1230.20,1243.20,1229.00,0.35K,0.41%
2013年12月6日,1230.30,1228.70,1242.00,1213.00,1.03K,-0.24%
