日期,收盘,开盘,高,低,交易量,涨跌幅
2015年5月29日,237.00 ,237.30 ,237.90 ,235.10 ,38.92K,-0.12%
2015年5月28日,237.30 ,237.30 ,238.40 ,236.20 ,35.75K,0.00%
2015年5月27日,237.30 ,237.80 ,238.90 ,235.90 ,48.03K,-0.23%
2015年5月26日,237.80 ,237.40 ,239.00 ,235.60 ,37.08K,0.18%
2015年5月25日,237.40 ,241.00 ,241.80 ,235.80 ,26.39K,-1.48%
2015年5月24日,241.00 ,238.90 ,242.40 ,237.50 ,30.26K,0.85%
2015年5月23日,238.90 ,240.40 ,241.70 ,238.10 ,36.03K,-0.59%
2015年5月22日,240.40 ,235.40 ,242.00 ,234.60 ,74.11K,2.12%
2015年5月21日,235.40 ,234.00 ,236.60 ,233.60 ,42.94K,0.61%
2015年5月20日,234.00 ,232.00 ,235.20 ,231.50 ,49.69K,0.84%
2015年5月19日,232.00 ,232.60 ,234.50 ,231.30 ,40.94K,-0.27%
2015年5月18日,232.60 ,236.30 ,237.10 ,231.50 ,53.14K,-1.55%
2015年5月17日,236.30 ,236.20 ,237.80 ,235.40 ,28.43K,0.03%
2015年5月16日,236.20 ,237.20 ,237.80 ,234.60 ,27.05K,-0.41%
2015年5月15日,237.20 ,236.90 ,238.80 ,235.50 ,46.03K,0.13%
2015年5月14日,236.90 ,236.40 ,239.20 ,232.40 ,71.02K,0.22%
2015年5月13日,236.40 ,241.60 ,243.90 ,234.10 ,84.43K,-2.15%
2015年5月12日,241.60 ,241.80 ,243.00 ,239.20 ,40.08K,-0.10%
2015年5月11日,241.80 ,240.00 ,243.90 ,238.90 ,57.17K,0.77%
2015年5月10日,240.00 ,241.40 ,244.80 ,238.20 ,44.00K,-0.60%
2015年5月9日,241.40 ,243.70 ,247.90 ,238.50 ,62.79K,-0.96%
2015年5月8日,243.70 ,237.70 ,247.00 ,235.80 ,87.50K,2.53%
2015年5月7日,237.70 ,230.00 ,240.30 ,228.30 ,91.05K,3.35%
2015年5月6日,230.00 ,235.80 ,237.10 ,228.20 ,103.66K,-2.46%
2015年5月5日,235.80 ,239.00 ,239.60 ,231.80 ,77.87K,-1.32%
2015年5月4日,239.00 ,240.00 ,243.20 ,237.40 ,69.12K,-0.43%
2015年5月3日,240.00 ,235.30 ,243.60 ,233.80 ,55.72K,1.98%
2015年5月2日,235.30 ,233.20 ,236.40 ,231.70 ,37.08K,0.91%
2015年5月1日,233.20 ,235.80 ,239.40 ,232.40 ,60.14K,-1.09%
2015年4月30日,235.80 ,225.40 ,240.00 ,224.70 ,112.24K,4.59%
2015年4月29日,225.40 ,225.80 ,227.20 ,222.30 ,60.89K,-0.17%
2015年4月28日,225.80 ,229.00 ,229.90 ,222.00 ,65.97K,-1.38%
2015年4月27日,229.00 ,218.70 ,242.60 ,216.60 ,123.41K,4.69%
2015年4月26日,218.70 ,226.10 ,226.70 ,214.10 ,100.77K,-3.29%
2015年4月25日,226.10 ,231.10 ,232.30 ,223.10 ,43.78K,-2.14%
2015年4月24日,231.10 ,235.40 ,236.60 ,229.10 ,69.78K,-1.83%
2015年4月23日,235.40 ,233.80 ,236.10 ,232.60 ,42.45K,0.69%
2015年4月22日,233.80 ,233.70 ,238.40 ,231.80 ,77.56K,0.02%
2015年4月21日,233.70 ,224.20 ,235.30 ,223.30 ,68.35K,4.23%
2015年4月20日,224.20 ,223.00 ,226.70 ,221.60 ,44.87K,0.55%
2015年4月19日,223.00 ,223.40 ,226.90 ,222.00 ,35.50K,-0.15%
2015年4月18日,223.40 ,222.60 ,224.50 ,220.60 ,36.54K,0.34%
2015年4月17日,222.60 ,228.00 ,229.30 ,220.60 ,66.92K,-2.36%
2015年4月16日,228.00 ,223.00 ,229.50 ,222.90 ,84.89K,2.25%
2015年4月15日,223.00 ,218.00 ,223.60 ,217.10 ,77.23K,2.28%
2015年4月14日,218.00 ,223.60 ,224.70 ,214.30 ,115.19K,-2.50%
2015年4月13日,223.60 ,235.90 ,236.80 ,220.40 ,105.15K,-5.20%
2015年4月12日,235.90 ,236.50 ,237.50 ,232.30 ,33.03K,-0.27%
2015年4月11日,236.50 ,234.70 ,240.00 ,233.10 ,51.99K,0.75%
2015年4月10日,234.70 ,243.30 ,244.10 ,231.30 ,100.20K,-3.53%
2015年4月9日,243.30 ,244.60 ,246.20 ,237.60 ,69.19K,-0.51%
2015年4月8日,244.60 ,253.00 ,254.30 ,242.60 ,102.65K,-3.32%
2015年4月7日,253.00 ,255.00 ,255.60 ,250.10 ,44.79K,-0.78%
2015年4月6日,255.00 ,259.60 ,261.50 ,252.30 ,45.93K,-1.80%
2015年4月5日,259.60 ,252.90 ,260.30 ,250.60 ,43.83K,2.67%
2015年4月4日,252.90 ,254.50 ,255.20 ,250.30 ,30.72K,-0.62%
2015年4月3日,254.50 ,252.60 ,256.50 ,251.30 ,71.74K,0.74%
2015年4月2日,252.60 ,246.20 ,254.90 ,244.30 ,81.37K,2.58%
2015年4月1日,246.20 ,244.10 ,247.70 ,239.60 ,67.08K,0.86%
2015年3月31日,244.10 ,246.80 ,248.70 ,241.20 ,75.33K,-1.07%
2015年3月30日,246.80 ,242.10 ,248.80 ,236.60 ,85.33K,1.95%
2015年3月29日,242.10 ,252.00 ,252.80 ,238.90 ,77.54K,-3.94%
2015年3月28日,252.00 ,247.20 ,254.30 ,246.30 ,55.06K,1.95%
2015年3月27日,247.20 ,248.00 ,250.10 ,244.50 ,62.56K,-0.33%
2015年3月26日,248.00 ,246.40 ,254.70 ,243.50 ,89.47K,0.67%
2015年3月25日,246.40 ,246.70 ,249.20 ,234.80 ,131.44K,-0.14%
2015年3月24日,246.70 ,265.50 ,267.00 ,242.70 ,151.09K,-7.06%
2015年3月23日,265.50 ,268.60 ,271.00 ,259.40 ,81.45K,-1.16%
2015年3月22日,268.60 ,259.70 ,270.40 ,259.00 ,56.63K,3.41%
2015年3月21日,259.70 ,261.80 ,263.30 ,254.00 ,51.65K,-0.79%
2015年3月20日,261.80 ,260.90 ,264.70 ,257.90 ,52.83K,0.33%
2015年3月19日,260.90 ,255.90 ,264.80 ,247.00 ,180.69K,1.96%
2015年3月18日,255.90 ,285.40 ,285.60 ,248.20 ,206.74K,-10.32%
2015年3月17日,285.40 ,290.40 ,292.50 ,283.30 ,65.01K,-1.73%
2015年3月16日,290.40 ,284.90 ,294.00 ,284.80 ,66.34K,1.94%
2015年3月15日,284.90 ,281.60 ,286.40 ,280.40 ,39.46K,1.16%
2015年3月14日,281.60 ,287.20 ,288.40 ,279.30 ,75.72K,-1.95%
2015年3月13日,287.20 ,293.90 ,294.90 ,286.10 ,97.34K,-2.26%
2015年3月12日,293.90 ,295.60 ,297.00 ,290.80 ,107.32K,-0.59%
2015年3月11日,295.60 ,291.40 ,297.70 ,288.90 ,79.98K,1.45%
2015年3月10日,291.40 ,290.00 ,301.00 ,288.10 ,158.18K,0.47%
2015年3月9日,290.00 ,274.50 ,293.30 ,273.80 ,151.77K,5.66%
2015年3月8日,274.50 ,274.90 ,278.80 ,271.30 ,50.40K,-0.15%
2015年3月7日,274.90 ,272.60 ,278.30 ,269.40 ,60.72K,0.86%
2015年3月6日,272.60 ,275.20 ,278.00 ,269.00 ,98.80K,-0.97%
2015年3月5日,275.20 ,271.90 ,280.80 ,262.80 ,123.64K,1.22%
2015年3月4日,271.90 ,280.60 ,284.50 ,265.90 ,139.00K,-3.11%
2015年3月3日,280.60 ,273.80 ,287.10 ,266.10 ,164.82K,2.52%
2015年3月2日,273.80 ,257.90 ,274.80 ,256.10 ,81.09K,6.13%
2015年3月1日,257.90 ,254.10 ,260.60 ,244.80 ,51.33K,1.53%
2015年2月28日,254.10 ,253.50 ,255.40 ,248.70 ,39.41K,0.23%
2015年2月27日,253.50 ,236.50 ,258.70 ,235.70 ,167.81K,7.16%
2015年2月26日,236.50 ,237.30 ,238.20 ,233.50 ,50.87K,-0.34%
2015年2月25日,237.30 ,238.90 ,239.60 ,234.60 ,38.10K,-0.65%
2015年2月24日,238.90 ,238.80 ,240.30 ,235.50 ,45.03K,0.03%
2015年2月23日,238.80 ,235.70 ,240.10 ,231.30 ,62.67K,1.31%
2015年2月22日,235.70 ,244.40 ,246.50 ,232.70 ,75.70K,-3.55%
2015年2月21日,244.40 ,244.50 ,247.30 ,242.60 ,42.95K,-0.04%
2015年2月20日,244.50 ,241.90 ,247.80 ,238.80 ,83.59K,1.07%
2015年2月19日,241.90 ,235.20 ,244.10 ,234.90 ,66.05K,2.86%
2015年2月18日,235.20 ,243.20 ,245.50 ,231.70 ,99.66K,-3.29%
2015年2月17日,243.20 ,235.80 ,247.20 ,232.00 ,116.26K,3.13%
2015年2月16日,235.80 ,233.30 ,240.00 ,228.00 ,115.47K,1.10%
2015年2月15日,233.30 ,258.60 ,264.60 ,226.60 ,179.14K,-9.81%
2015年2月14日,258.60 ,236.20 ,261.30 ,235.40 ,133.80K,9.51%
2015年2月13日,236.20 ,221.80 ,241.60 ,220.60 ,112.25K,6.48%
2015年2月12日,221.80 ,218.80 ,223.00 ,217.30 ,50.11K,1.35%
2015年2月11日,218.80 ,219.70 ,223.50 ,217.30 ,71.73K,-0.38%
2015年2月10日,219.70 ,220.30 ,222.20 ,214.40 ,86.15K,-0.30%
2015年2月9日,220.30 ,223.70 ,225.00 ,215.70 ,91.69K,-1.49%
2015年2月8日,223.70 ,227.70 ,230.20 ,219.50 ,29.05K,-1.76%
2015年2月7日,227.70 ,223.00 ,231.00 ,222.40 ,39.76K,2.12%
2015年2月6日,223.00 ,216.50 ,226.20 ,215.60 ,52.52K,2.97%
2015年2月5日,216.50 ,226.60 ,229.90 ,214.40 ,40.64K,-4.44%
2015年2月4日,226.60 ,227.40 ,230.70 ,220.20 ,55.24K,-0.36%
2015年2月3日,227.40 ,238.90 ,247.50 ,223.90 ,63.08K,-4.79%
2015年2月2日,238.90 ,225.30 ,242.50 ,220.50 ,39.02K,6.02%
2015年2月1日,225.30 ,218.50 ,231.40 ,209.70 ,41.16K,3.10%
2015年1月31日,218.50 ,231.80 ,235.40 ,216.50 ,42.15K,-5.75%
2015年1月30日,231.80 ,234.00 ,244.80 ,227.20 ,48.23K,-0.92%
2015年1月29日,234.00 ,236.20 ,241.50 ,220.40 ,54.49K,-0.92%
2015年1月28日,236.20 ,263.30 ,267.70 ,228.10 ,63.77K,-10.29%
2015年1月27日,263.30 ,269.20 ,276.90 ,247.30 ,50.26K,-2.20%
2015年1月26日,269.20 ,252.10 ,310.90 ,251.50 ,105.71K,6.78%
2015年1月25日,252.10 ,248.20 ,256.40 ,241.40 ,50.19K,1.58%
2015年1月24日,248.20 ,232.20 ,248.90 ,229.60 ,33.24K,6.89%
2015年1月23日,232.20 ,232.70 ,237.00 ,224.80 ,38.17K,-0.23%
2015年1月22日,232.70 ,228.20 ,238.80 ,225.60 ,53.71K,1.99%
2015年1月21日,228.20 ,210.60 ,229.30 ,207.10 ,43.18K,8.37%
2015年1月20日,210.60 ,215.90 ,216.60 ,203.40 ,37.48K,-2.46%
2015年1月19日,215.90 ,210.60 ,219.50 ,205.50 ,31.58K,2.49%
2015年1月18日,210.60 ,199.60 ,220.70 ,192.50 ,40.37K,5.49%
2015年1月17日,199.60 ,206.90 ,212.60 ,191.70 ,43.13K,-3.51%
2015年1月16日,206.90 ,209.80 ,222.60 ,198.70 ,62.32K,-1.36%
2015年1月15日,209.80 ,164.90 ,231.30 ,164.60 ,124.67K,27.20%
2015年1月14日,164.90 ,221.30 ,230.90 ,157.30 ,170.68K,-25.47%
2015年1月13日,221.30 ,269.30 ,269.10 ,217.10 ,95.50K,-17.84%
2015年1月12日,269.30 ,264.80 ,273.10 ,263.30 ,25.39K,1.72%
2015年1月11日,264.80 ,273.40 ,278.00 ,263.80 ,15.11K,-3.14%
2015年1月10日,273.40 ,288.00 ,289.30 ,272.00 ,14.73K,-5.08%
2015年1月9日,288.00 ,282.70 ,290.60 ,277.30 ,20.93K,1.87%
2015年1月8日,282.70 ,291.30 ,292.70 ,279.00 ,20.18K,-2.97%
2015年1月7日,291.30 ,282.30 ,296.10 ,280.70 ,30.67K,3.21%
2015年1月6日,282.30 ,274.80 ,285.10 ,271.50 ,21.94K,2.70%
2015年1月5日,274.80 ,264.70 ,278.30 ,262.90 ,54.99K,3.82%
2015年1月4日,264.70 ,287.10 ,289.90 ,255.90 ,88.77K,-7.80%
2015年1月3日,287.10 ,315.20 ,315.80 ,284.90 ,47.37K,-8.91%
2015年1月2日,315.20 ,314.90 ,316.40 ,313.10 ,14.73K,0.10%
2015年1月1日,314.90 ,318.20 ,321.40 ,313.50 ,12.82K,-1.05%
